Date,Year,Month,Day,Season,Cotlook_A_index
12/23/2020,2020,12,23,2020,81.35
12/22/2020,2020,12,22,2020,81.35
12/21/2020,2020,12,21,2020,83.85
12/18/2020,2020,12,18,2020,83.90
12/17/2020,2020,12,17,2020,82.45
12/16/2020,2020,12,16,2020,82.30
12/15/2020,2020,12,15,2020,81.30
12/14/2020,2020,12,14,2020,80.70
12/11/2020,2020,12,11,2020,80.90
12/10/2020,2020,12,10,2020,79.65
12/9/2020,2020,12,9,2020,78.65
12/8/2020,2020,12,8,2020,79.10
12/7/2020,2020,12,7,2020,78.35
12/4/2020,2020,12,4,2020,77.85
12/3/2020,2020,12,3,2020,78.35
12/2/2020,2020,12,2,2020,78.85
12/1/2020,2020,12,1,2020,78.85
11/30/2020,2020,11,30,2020,79.80
11/27/2020,2020,11,27,2020,78.95
11/26/2020,2020,11,26,2020,78.95
11/25/2020,2020,11,25,2020,79.45
11/24/2020,2020,11,24,2020,80.15
11/23/2020,2020,11,23,2020,79.20
11/20/2020,2020,11,20,2020,77.90
11/19/2020,2020,11,19,2020,78.15
11/18/2020,2020,11,18,2020,77.65
11/17/2020,2020,11,17,2020,77.80
11/16/2020,2020,11,16,2020,76.45
11/13/2020,2020,11,13,2020,76.65
11/12/2020,2020,11,12,2020,77.35
11/11/2020,2020,11,11,2020,77.60
11/10/2020,2020,11,10,2020,77.60
11/9/2020,2020,11,9,2020,76.20
11/6/2020,2020,11,6,2020,77.00
11/5/2020,2020,11,5,2020,77.00
11/4/2020,2020,11,4,2020,77.00
11/3/2020,2020,11,3,2020,75.60
11/2/2020,2020,11,2,2020,75.75
10/30/2020,2020,10,30,2020,76.70
10/29/2020,2020,10,29,2020,76.95
10/28/2020,2020,10,28,2020,78.40
10/27/2020,2020,10,27,2020,78.35
10/26/2020,2020,10,26,2020,77.40
10/23/2020,2020,10,23,2020,77.75
10/22/2020,2020,10,22,2020,76.85
10/21/2020,2020,10,21,2020,76.85
10/20/2020,2020,10,20,2020,76.80
10/19/2020,2020,10,19,2020,75.40
10/16/2020,2020,10,16,2020,74.65
10/15/2020,2020,10,15,2020,74.50
10/14/2020,2020,10,14,2020,74.50
10/13/2020,2020,10,13,2020,74.00
10/12/2020,2020,10,12,2020,73.20
10/9/2020,2020,10,9,2020,72.95
10/8/2020,2020,10,8,2020,72.95
10/7/2020,2020,10,7,2020,72.30
10/6/2020,2020,10,6,2020,71.55
10/5/2020,2020,10,5,2020,71.30
10/2/2020,2020,10,2,2020,71.30
10/1/2020,2020,10,1,2020,71.30
9/30/2020,2020,9,30,2020,70.80
9/29/2020,2020,9,29,2020,71.15
9/28/2020,2020,9,28,2020,71.35
9/25/2020,2020,9,25,2020,70.75
9/24/2020,2020,9,24,2020,70.60
9/23/2020,2020,9,23,2020,70.85
9/22/2020,2020,9,22,2020,70.70
9/21/2020,2020,9,21,2020,70.95
9/18/2020,2020,9,18,2020,71.15
9/17/2020,2020,9,17,2020,71.65
9/16/2020,2020,9,16,2020,71.65
9/15/2020,2020,9,15,2020,72.10
9/14/2020,2020,9,14,2020,70.50
9/11/2020,2020,9,11,2020,70.50
9/10/2020,2020,9,10,2020,69.90
9/9/2020,2020,9,9,2020,69.80
9/8/2020,2020,9,8,2020,70.70
9/7/2020,2020,9,7,2020,70.60
9/4/2020,2020,9,4,2020,69.85
9/3/2020,2020,9,3,2020,70.50
9/2/2020,2020,9,2,2020,71.00
9/1/2020,2020,9,1,2020,70.85
8/28/2020,2020,8,28,2019,71.10
8/27/2020,2020,8,27,2019,71.35
8/26/2020,2020,8,26,2019,71.35
8/25/2020,2020,8,25,2019,71.60
8/24/2020,2020,8,24,2019,70.10
8/21/2020,2020,8,21,2019,70.35
8/20/2020,2020,8,20,2019,69.60
8/19/2020,2020,8,19,2019,68.85
8/18/2020,2020,8,18,2019,69.05
8/17/2020,2020,8,17,2019,68.80
8/14/2020,2020,8,14,2019,68.95
8/13/2020,2020,8,13,2019,68.20
8/12/2020,2020,8,12,2019,69.50
8/11/2020,2020,8,11,2019,69.00
8/10/2020,2020,8,10,2019,68.75
8/7/2020,2020,8,7,2019,71.25
8/6/2020,2020,8,6,2019,70.85
8/5/2020,2020,8,5,2019,70.35
8/4/2020,2020,8,4,2019,70.35
8/3/2020,2020,8,3,2019,69.55
7/31/2020,2020,7,31,2019,68.55
7/30/2020,2020,7,30,2019,67.05
7/29/2020,2020,7,29,2019,66.55
7/28/2020,2020,7,28,2019,66.55
7/27/2020,2020,7,27,2019,65.55
7/24/2020,2020,7,24,2019,67.15
7/23/2020,2020,7,23,2019,67.65
7/22/2020,2020,7,22,2019,68.15
7/21/2020,2020,7,21,2019,68.15
7/20/2020,2020,7,20,2019,67.45
7/17/2020,2020,7,17,2019,68.20
7/16/2020,2020,7,16,2019,67.90
7/15/2020,2020,7,15,2019,68.40
7/14/2020,2020,7,14,2019,69.15
7/13/2020,2020,7,13,2019,70.15
7/10/2020,2020,7,10,2019,69.70
7/9/2020,2020,7,9,2019,70.15
7/8/2020,2020,7,8,2019,69.45
7/7/2020,2020,7,7,2019,69.70
7/6/2020,2020,7,6,2019,70.45
7/3/2020,2020,7,3,2019,70.70
7/2/2020,2020,7,2,2019,70.45
7/1/2020,2020,7,1,2019,68.85
6/30/2020,2020,6,30,2019,67.95
6/29/2020,2020,6,29,2019,67.95
6/26/2020,2020,6,26,2019,68.20
6/25/2020,2020,6,25,2019,67.70
6/24/2020,2020,6,24,2019,67.95
6/23/2020,2020,6,23,2019,68.45
6/22/2020,2020,6,22,2019,68.45
6/19/2020,2020,6,19,2019,68.20
6/18/2020,2020,6,18,2019,68.60
6/17/2020,2020,6,17,2019,67.45
6/16/2020,2020,6,16,2019,66.50
6/15/2020,2020,6,15,2019,67.15
6/12/2020,2020,6,12,2019,67.40
6/11/2020,2020,6,11,2019,67.95
6/10/2020,2020,6,10,2019,67.95
6/9/2020,2020,6,9,2019,68.20
6/8/2020,2020,6,8,2019,69.20
6/5/2020,2020,6,5,2019,67.45
6/4/2020,2020,6,4,2019,67.90
6/3/2020,2020,6,3,2019,67.90
6/2/2020,2020,6,2,2019,67.65
6/1/2020,2020,6,1,2019,65.45
5/29/2020,2020,5,29,2019,65.45
5/28/2020,2020,5,28,2019,66.15
5/27/2020,2020,5,27,2019,66.15
5/26/2020,2020,5,26,2019,65.65
5/22/2020,2020,5,22,2019,66.15
5/21/2020,2020,5,21,2019,66.35
5/20/2020,2020,5,20,2019,67.35
5/19/2020,2020,5,19,2019,66.05
5/18/2020,2020,5,18,2019,66.75
5/15/2020,2020,5,15,2019,66.30
5/14/2020,2020,5,14,2019,65.90
5/13/2020,2020,5,13,2019,66.65
5/12/2020,2020,5,12,2019,65.50
5/11/2020,2020,5,11,2019,65.40
5/7/2020,2020,5,7,2019,63.90
5/6/2020,2020,5,6,2019,62.90
5/5/2020,2020,5,5,2019,63.75
5/4/2020,2020,5,4,2019,65.25
5/1/2020,2020,5,1,2019,66.75
4/30/2020,2020,4,30,2019,66.50
4/29/2020,2020,4,29,2019,65.25
4/28/2020,2020,4,28,2019,64.65
4/27/2020,2020,4,27,2019,65.15
4/24/2020,2020,4,24,2019,65.90
4/23/2020,2020,4,23,2019,65.70
4/22/2020,2020,4,22,2019,63.10
4/21/2020,2020,4,21,2019,63.85
4/20/2020,2020,4,20,2019,63.05
4/17/2020,2020,4,17,2019,63.05
4/16/2020,2020,4,16,2019,62.95
4/15/2020,2020,4,15,2019,63.45
4/14/2020,2020,4,14,2019,63.45
4/9/2020,2020,4,9,2019,64.45
4/8/2020,2020,4,8,2019,63.45
4/7/2020,2020,4,7,2019,63.55
4/6/2020,2020,4,6,2019,61.75
4/3/2020,2020,4,3,2019,60.75
4/2/2020,2020,4,2,2019,59.15
4/1/2020,2020,4,1,2019,61.50
3/31/2020,2020,3,31,2019,60.90
3/30/2020,2020,3,30,2019,61.30
3/27/2020,2020,3,27,2019,62.80
3/26/2020,2020,3,26,2019,63.55
3/25/2020,2020,3,25,2019,63.05
3/24/2020,2020,3,24,2019,62.20
3/23/2020,2020,3,23,2019,63.70
3/20/2020,2020,3,20,2019,64.95
3/19/2020,2020,3,19,2019,66.60
3/18/2020,2020,3,18,2019,67.70
3/17/2020,2020,3,17,2019,68.40
3/16/2020,2020,3,16,2019,70.05
3/13/2020,2020,3,13,2019,69.30
3/12/2020,2020,3,12,2019,71.00
3/11/2020,2020,3,11,2019,71.00
3/10/2020,2020,3,10,2019,70.70
3/9/2020,2020,3,9,2019,72.15
3/6/2020,2020,3,6,2019,72.60
3/5/2020,2020,3,5,2019,72.30
3/4/2020,2020,3,4,2019,72.05
3/3/2020,2020,3,3,2019,72.40
3/2/2020,2020,3,2,2019,70.40
2/28/2020,2020,2,28,2019,71.40
2/27/2020,2020,2,27,2019,74.30
2/26/2020,2020,2,26,2019,75.05
2/25/2020,2020,2,25,2019,76.30
2/24/2020,2020,2,24,2019,77.70
2/21/2020,2020,2,21,2019,78.05
2/20/2020,2020,2,20,2019,78.30
2/19/2020,2020,2,19,2019,77.50
2/18/2020,2020,2,18,2019,76.95
2/17/2020,2020,2,17,2019,76.95
2/14/2020,2020,2,14,2019,77.20
2/13/2020,2020,2,13,2019,77.70
2/12/2020,2020,2,12,2019,77.20
2/11/2020,2020,2,11,2019,77.20
2/10/2020,2020,2,10,2019,76.75
2/7/2020,2020,2,7,2019,77.00
2/6/2020,2020,2,6,2019,76.55
2/5/2020,2020,2,5,2019,76.55
2/4/2020,2020,2,4,2019,76.05
2/3/2020,2020,2,3,2019,76.65
1/31/2020,2020,1,31,2019,78.15
1/30/2020,2020,1,30,2019,79.15
1/29/2020,2020,1,29,2019,79.35
1/28/2020,2020,1,28,2019,78.60
1/27/2020,2020,1,27,2019,78.55
1/24/2020,2020,1,24,2019,79.05
1/23/2020,2020,1,23,2019,80.20
1/22/2020,2020,1,22,2019,78.40
1/21/2020,2020,1,21,2019,80.20
1/20/2020,2020,1,20,2019,80.20
1/17/2020,2020,1,17,2019,79.20
1/16/2020,2020,1,16,2019,79.20
1/15/2020,2020,1,15,2019,80.20
1/14/2020,2020,1,14,2019,80.20
1/13/2020,2020,1,13,2019,79.90
1/10/2020,2020,1,10,2019,79.20
1/9/2020,2020,1,9,2019,78.50
1/8/2020,2020,1,8,2019,78.50
1/7/2020,2020,1,7,2019,78.75
1/6/2020,2020,1,6,2019,78.05
1/3/2020,2020,1,3,2019,78.10
1/2/2020,2020,1,2,2019,77.85
12/31/2019,2019,12,31,2019,78.35
12/30/2019,2019,12,30,2019,77.85
12/27/2019,2019,12,27,2019,77.65
12/24/2019,2019,12,24,2019,77.65
12/23/2019,2019,12,23,2019,77.15
12/20/2019,2019,12,20,2019,76.65
12/19/2019,2019,12,19,2019,75.90
12/18/2019,2019,12,18,2019,75.70
12/17/2019,2019,12,17,2019,76.20
12/16/2019,2019,12,16,2019,75.95
12/13/2019,2019,12,13,2019,76.40
12/12/2019,2019,12,12,2019,75.35
12/11/2019,2019,12,11,2019,75.35
12/10/2019,2019,12,10,2019,74.85
12/9/2019,2019,12,9,2019,75.35
12/6/2019,2019,12,6,2019,73.90
12/5/2019,2019,12,5,2019,74.15
12/4/2019,2019,12,4,2019,73.50
12/3/2019,2019,12,3,2019,74.15
12/2/2019,2019,12,2,2019,74.55
11/29/2019,2019,11,29,2019,75.00
11/28/2019,2019,11,28,2019,75.10
11/27/2019,2019,11,27,2019,75.10
11/26/2019,2019,11,26,2019,74.95
11/25/2019,2019,11,25,2019,74.10
11/22/2019,2019,11,22,2019,73.25
11/21/2019,2019,11,21,2019,73.40
11/20/2019,2019,11,20,2019,74.40
11/19/2019,2019,11,19,2019,75.00
11/18/2019,2019,11,18,2019,75.50
11/15/2019,2019,11,15,2019,74.90
11/14/2019,2019,11,14,2019,74.90
11/13/2019,2019,11,13,2019,75.40
11/12/2019,2019,11,12,2019,75.00
11/11/2019,2019,11,11,2019,75.95
11/8/2019,2019,11,8,2019,75.40
11/7/2019,2019,11,7,2019,74.70
11/6/2019,2019,11,6,2019,74.95
11/5/2019,2019,11,5,2019,74.70
11/4/2019,2019,11,4,2019,75.05
11/1/2019,2019,11,1,2019,75.25
10/31/2019,2019,10,31,2019,76.45
10/30/2019,2019,10,30,2019,75.45
10/29/2019,2019,10,29,2019,75.50
10/28/2019,2019,10,28,2019,75.50
10/25/2019,2019,10,25,2019,75.25
10/24/2019,2019,10,24,2019,75.50
10/23/2019,2019,10,23,2019,75.20
10/22/2019,2019,10,22,2019,75.20
10/21/2019,2019,10,21,2019,75.70
10/18/2019,2019,10,18,2019,75.45
10/17/2019,2019,10,17,2019,75.00
10/16/2019,2019,10,16,2019,74.00
10/15/2019,2019,10,15,2019,72.80
10/14/2019,2019,10,14,2019,74.25
10/11/2019,2019,10,11,2019,71.75
10/10/2019,2019,10,10,2019,72.50
10/9/2019,2019,10,9,2019,71.75
10/8/2019,2019,10,8,2019,72.25
10/7/2019,2019,10,7,2019,72.25
10/4/2019,2019,10,4,2019,72.25
10/3/2019,2019,10,3,2019,71.95
10/2/2019,2019,10,2,2019,71.70
10/1/2019,2019,10,1,2019,71.70
9/30/2019,2019,9,30,2019,71.80
9/27/2019,2019,9,27,2019,71.15
9/26/2019,2019,9,26,2019,71.40
9/25/2019,2019,9,25,2019,71.40
9/24/2019,2019,9,24,2019,71.95
9/23/2019,2019,9,23,2019,71.45
9/20/2019,2019,9,20,2019,71.25
9/19/2019,2019,9,19,2019,71.50
9/18/2019,2019,9,18,2019,72.40
9/17/2019,2019,9,17,2019,73.70
9/16/2019,2019,9,16,2019,73.65
9/13/2019,2019,9,13,2019,73.55
9/12/2019,2019,9,12,2019,70.90
9/11/2019,2019,9,11,2019,70.90
9/10/2019,2019,9,10,2019,70.60
9/9/2019,2019,9,9,2019,70.15
9/6/2019,2019,9,6,2019,70.65
9/5/2019,2019,9,5,2019,69.65
9/4/2019,2019,9,4,2019,69.20
9/3/2019,2019,9,3,2019,70.15
9/2/2019,2019,9,2,2019,70.15
8/30/2019,2019,8,30,2018,70.35
8/29/2019,2019,8,29,2018,70.10
8/28/2019,2019,8,28,2018,69.30
8/27/2019,2019,8,27,2018,69.30
8/23/2019,2019,8,23,2018,70.30
8/22/2019,2019,8,22,2018,71.20
8/21/2019,2019,8,21,2018,70.50
8/20/2019,2019,8,20,2018,70.50
8/19/2019,2019,8,19,2018,71.40
8/16/2019,2019,8,16,2018,70.90
8/15/2019,2019,8,15,2018,70.90
8/14/2019,2019,8,14,2018,70.90
8/13/2019,2019,8,13,2018,69.60
8/12/2019,2019,8,12,2018,70.35
8/9/2019,2019,8,9,2018,71.00
8/8/2019,2019,8,8,2018,70.30
8/7/2019,2019,8,7,2018,70.30
8/6/2019,2019,8,6,2018,70.00
8/5/2019,2019,8,5,2018,70.90
8/2/2019,2019,8,2,2018,73.40
8/1/2019,2019,8,1,2018,74.80
7/31/2019,2019,7,31,2018,74.85
7/30/2019,2019,7,30,2018,75.60
7/29/2019,2019,7,29,2018,75.85
7/26/2019,2019,7,26,2018,75.40
7/25/2019,2019,7,25,2018,75.40
7/24/2019,2019,7,24,2018,74.90
7/23/2019,2019,7,23,2018,74.45
7/22/2019,2019,7,22,2018,74.20
7/19/2019,2019,7,19,2018,72.95
7/18/2019,2019,7,18,2018,73.70
7/17/2019,2019,7,17,2018,74.20
7/16/2019,2019,7,16,2018,74.95
7/15/2019,2019,7,15,2018,73.65
7/12/2019,2019,7,12,2018,74.05
7/11/2019,2019,7,11,2018,74.80
7/10/2019,2019,7,10,2018,74.30
7/9/2019,2019,7,9,2018,76.65
7/8/2019,2019,7,8,2018,77.85
7/5/2019,2019,7,5,2018,78.35
7/4/2019,2019,7,4,2018,78.35
7/3/2019,2019,7,3,2018,78.35
7/2/2019,2019,7,2,2018,77.60
7/1/2019,2019,7,1,2018,77.00
6/28/2019,2019,6,28,2018,77.00
6/27/2019,2019,6,27,2018,77.20
6/26/2019,2019,6,26,2018,76.45
6/25/2019,2019,6,25,2018,76.40
6/24/2019,2019,6,24,2018,76.40
6/21/2019,2019,6,21,2018,76.85
6/20/2019,2019,6,20,2018,77.90
6/19/2019,2019,6,19,2018,77.50
6/18/2019,2019,6,18,2018,77.00
6/17/2019,2019,6,17,2018,77.05
6/14/2019,2019,6,14,2018,77.80
6/13/2019,2019,6,13,2018,77.50
6/12/2019,2019,6,12,2018,76.50
6/11/2019,2019,6,11,2018,76.85
6/10/2019,2019,6,10,2018,76.35
6/7/2019,2019,6,7,2018,79.35
6/6/2019,2019,6,6,2018,79.60
6/5/2019,2019,6,5,2018,79.85
6/4/2019,2019,6,4,2018,80.35
6/3/2019,2019,6,3,2018,79.10
5/31/2019,2019,5,31,2018,80.35
5/30/2019,2019,5,30,2018,80.10
5/29/2019,2019,5,29,2018,80.60
5/28/2019,2019,5,28,2018,79.50
5/24/2019,2019,5,24,2018,78.50
5/23/2019,2019,5,23,2018,77.75
5/22/2019,2019,5,22,2018,78.30
5/21/2019,2019,5,21,2018,78.80
5/20/2019,2019,5,20,2018,76.60
5/17/2019,2019,5,17,2018,77.35
5/16/2019,2019,5,16,2018,76.85
5/15/2019,2019,5,15,2018,77.35
5/14/2019,2019,5,14,2018,76.00
5/13/2019,2019,5,13,2018,79.00
5/10/2019,2019,5,10,2018,80.70
5/9/2019,2019,5,9,2018,81.90
5/8/2019,2019,5,8,2018,82.75
5/7/2019,2019,5,7,2018,83.15
5/3/2019,2019,5,3,2018,84.95
5/2/2019,2019,5,2,2018,86.20
5/1/2019,2019,5,1,2018,86.20
4/30/2019,2019,4,30,2018,86.55
4/29/2019,2019,4,29,2018,87.20
4/26/2019,2019,4,26,2018,87.70
4/25/2019,2019,4,25,2018,86.45
4/24/2019,2019,4,24,2018,87.20
4/23/2019,2019,4,23,2018,87.75
4/18/2019,2019,4,18,2018,88.25
4/17/2019,2019,4,17,2018,87.75
4/16/2019,2019,4,16,2018,86.25
4/15/2019,2019,4,15,2018,87.70
4/12/2019,2019,4,12,2018,86.70
4/11/2019,2019,4,11,2018,87.20
4/10/2019,2019,4,10,2018,87.70
4/9/2019,2019,4,9,2018,88.35
4/8/2019,2019,4,8,2018,87.80
4/5/2019,2019,4,5,2018,86.90
4/4/2019,2019,4,4,2018,86.65
4/3/2019,2019,4,3,2018,86.90
4/2/2019,2019,4,2,2018,86.90
4/1/2019,2019,4,1,2018,87.05
3/29/2019,2019,3,29,2018,85.30
3/28/2019,2019,3,28,2018,86.30
3/27/2019,2019,3,27,2018,87.30
3/26/2019,2019,3,26,2018,87.05
3/25/2019,2019,3,25,2018,85.80
3/22/2019,2019,3,22,2018,86.40
3/21/2019,2019,3,21,2018,84.65
3/20/2019,2019,3,20,2018,84.65
3/19/2019,2019,3,19,2018,84.15
3/18/2019,2019,3,18,2018,84.35
3/15/2019,2019,3,15,2018,83.05
3/14/2019,2019,3,14,2018,84.30
3/13/2019,2019,3,13,2018,83.35
3/12/2019,2019,3,12,2018,81.55
3/11/2019,2019,3,11,2018,81.75
3/8/2019,2019,3,8,2018,81.25
3/7/2019,2019,3,7,2018,82.25
3/6/2019,2019,3,6,2018,82.65
3/5/2019,2019,3,5,2018,81.15
3/4/2019,2019,3,4,2018,81.90
3/1/2019,2019,3,1,2018,80.85
2/28/2019,2019,2,28,2018,80.35
2/27/2019,2019,2,27,2018,80.10
2/26/2019,2019,2,26,2018,81.10
2/25/2019,2019,2,25,2018,81.25
2/22/2019,2019,2,22,2018,82.25
2/21/2019,2019,2,21,2018,80.30
2/20/2019,2019,2,20,2018,80.30
2/19/2019,2019,2,19,2018,80.05
2/18/2019,2019,2,18,2018,80.05
2/15/2019,2019,2,15,2018,79.95
2/14/2019,2019,2,14,2018,79.65
2/13/2019,2019,2,13,2018,79.40
2/12/2019,2019,2,12,2018,79.90
2/11/2019,2019,2,11,2018,81.80
2/8/2019,2019,2,8,2018,82.05
2/7/2019,2019,2,7,2018,82.85
2/6/2019,2019,2,6,2018,82.65
2/5/2019,2019,2,5,2018,82.25
2/4/2019,2019,2,4,2018,83.00
2/1/2019,2019,2,1,2018,83.75
1/31/2019,2019,1,31,2018,83.70
1/30/2019,2019,1,30,2018,83.55
1/29/2019,2019,1,29,2018,83.35
1/28/2019,2019,1,28,2018,83.60
1/25/2019,2019,1,25,2018,82.60
1/24/2019,2019,1,24,2018,83.00
1/23/2019,2019,1,23,2018,82.55
1/22/2019,2019,1,22,2018,83.30
1/21/2019,2019,1,21,2018,83.30
1/18/2019,2019,1,18,2018,83.80
1/17/2019,2019,1,17,2018,82.90
1/16/2019,2019,1,16,2018,81.90
1/15/2019,2019,1,15,2018,82.45
1/14/2019,2019,1,14,2018,82.15
1/11/2019,2019,1,11,2018,82.40
1/10/2019,2019,1,10,2018,82.60
1/9/2019,2019,1,9,2018,81.05
1/8/2019,2019,1,8,2018,81.90
1/7/2019,2019,1,7,2018,81.50
1/4/2019,2019,1,4,2018,79.70
1/3/2019,2019,1,3,2018,79.65
1/2/2019,2019,1,2,2018,80.85
12/31/2018,2018,12,31,2018,80.80
12/28/2018,2018,12,28,2018,80.55
12/27/2018,2018,12,27,2018,81.95
12/24/2018,2018,12,24,2018,81.65
12/21/2018,2018,12,21,2018,83.40
12/20/2018,2018,12,20,2018,85.05
12/19/2018,2018,12,19,2018,86.05
12/18/2018,2018,12,18,2018,86.80
12/17/2018,2018,12,17,2018,87.80
12/14/2018,2018,12,14,2018,87.75
12/13/2018,2018,12,13,2018,88.25
12/12/2018,2018,12,12,2018,88.30
12/11/2018,2018,12,11,2018,88.25
12/10/2018,2018,12,10,2018,88.50
12/7/2018,2018,12,7,2018,87.25
12/6/2018,2018,12,6,2018,89.20
12/5/2018,2018,12,5,2018,87.80
12/4/2018,2018,12,4,2018,87.80
12/3/2018,2018,12,3,2018,86.80
11/30/2018,2018,11,30,2018,86.55
11/29/2018,2018,11,29,2018,86.80
11/28/2018,2018,11,28,2018,85.85
11/27/2018,2018,11,27,2018,86.40
11/26/2018,2018,11,26,2018,85.25
11/23/2018,2018,11,23,2018,86.75
11/22/2018,2018,11,22,2018,86.75
11/21/2018,2018,11,21,2018,85.50
11/20/2018,2018,11,20,2018,86.05
11/19/2018,2018,11,19,2018,86.30
11/16/2018,2018,11,16,2018,86.30
11/15/2018,2018,11,15,2018,86.30
11/14/2018,2018,11,14,2018,85.55
11/13/2018,2018,11,13,2018,86.05
11/12/2018,2018,11,12,2018,87.40
11/9/2018,2018,11,9,2018,88.35
11/8/2018,2018,11,8,2018,88.35
11/7/2018,2018,11,7,2018,86.85
11/6/2018,2018,11,6,2018,88.35
11/5/2018,2018,11,5,2018,88.35
11/2/2018,2018,11,2,2018,88.60
11/1/2018,2018,11,1,2018,86.40
10/31/2018,2018,10,31,2018,86.40
10/30/2018,2018,10,30,2018,86.65
10/29/2018,2018,10,29,2018,87.75
10/26/2018,2018,10,26,2018,86.80
10/25/2018,2018,10,25,2018,86.25
10/24/2018,2018,10,24,2018,88.25
10/23/2018,2018,10,23,2018,89.25
10/22/2018,2018,10,22,2018,87.25
10/19/2018,2018,10,19,2018,87.25
10/18/2018,2018,10,18,2018,87.25
10/17/2018,2018,10,17,2018,87.75
10/16/2018,2018,10,16,2018,88.05
10/15/2018,2018,10,15,2018,87.65
10/12/2018,2018,10,12,2018,86.15
10/11/2018,2018,10,11,2018,86.15
10/10/2018,2018,10,10,2018,86.35
10/9/2018,2018,10,9,2018,86.85
10/8/2018,2018,10,8,2018,85.40
10/5/2018,2018,10,5,2018,85.35
10/4/2018,2018,10,4,2018,85.95
10/3/2018,2018,10,3,2018,85.80
10/2/2018,2018,10,2,2018,85.85
10/1/2018,2018,10,1,2018,86.00
9/28/2018,2018,9,28,2018,87.20
9/27/2018,2018,9,27,2018,87.95
9/26/2018,2018,9,26,2018,88.45
9/25/2018,2018,9,25,2018,88.05
9/24/2018,2018,9,24,2018,88.65
9/21/2018,2018,9,21,2018,88.10
9/20/2018,2018,9,20,2018,88.30
9/19/2018,2018,9,19,2018,88.15
9/18/2018,2018,9,18,2018,90.80
9/17/2018,2018,9,17,2018,91.30
9/14/2018,2018,9,14,2018,91.10
9/13/2018,2018,9,13,2018,92.15
9/12/2018,2018,9,12,2018,92.40
9/11/2018,2018,9,11,2018,93.40
9/10/2018,2018,9,10,2018,91.70
9/7/2018,2018,9,7,2018,91.00
9/6/2018,2018,9,6,2018,91.55
9/5/2018,2018,9,5,2018,92.55
9/4/2018,2018,9,4,2018,92.15
9/3/2018,2018,9,3,2018,92.15
8/31/2018,2018,8,31,2017,92.15
8/30/2018,2018,8,30,2017,92.65
8/29/2018,2018,8,29,2017,93.30
8/28/2018,2018,8,28,2017,93.05
8/24/2018,2018,8,24,2017,91.40
8/23/2018,2018,8,23,2017,92.15
8/22/2018,2018,8,22,2017,93.05
8/21/2018,2018,8,21,2017,92.55
8/20/2018,2018,8,20,2017,91.35
8/17/2018,2018,8,17,2017,91.75
8/16/2018,2018,8,16,2017,90.75
8/15/2018,2018,8,15,2017,92.90
8/14/2018,2018,8,14,2017,92.75
8/13/2018,2018,8,13,2017,95.25
8/10/2018,2018,8,10,2017,97.30
8/9/2018,2018,8,9,2017,97.20
8/8/2018,2018,8,8,2017,97.85
8/7/2018,2018,8,7,2017,98.25
8/6/2018,2018,8,6,2017,98.00
8/3/2018,2018,8,3,2017,98.75
8/2/2018,2018,8,2,2017,98.25
8/1/2018,2018,8,1,2017,99.50
7/31/2018,2018,7,31,2017,98.70
7/30/2018,2018,7,30,2017,98.00
7/27/2018,2018,7,27,2017,98.00
7/26/2018,2018,7,26,2017,97.95
7/25/2018,2018,7,25,2017,96.70
7/24/2018,2018,7,24,2017,96.70
7/23/2018,2018,7,23,2017,96.95
7/20/2018,2018,7,20,2017,97.45
7/19/2018,2018,7,19,2017,97.95
7/18/2018,2018,7,18,2017,98.20
7/17/2018,2018,7,17,2017,97.70
7/16/2018,2018,7,16,2017,97.70
7/13/2018,2018,7,13,2017,98.45
7/12/2018,2018,7,12,2017,94.45
7/11/2018,2018,7,11,2017,96.45
7/10/2018,2018,7,10,2017,95.60
7/9/2018,2018,7,9,2017,94.60
7/6/2018,2018,7,6,2017,92.10
7/5/2018,2018,7,5,2017,92.85
7/4/2018,2018,7,4,2017,92.85
7/3/2018,2018,7,3,2017,92.85
7/2/2018,2018,7,2,2017,93.75
6/29/2018,2018,6,29,2017,93.25
6/28/2018,2018,6,28,2017,94.20
6/27/2018,2018,6,27,2017,93.95
6/26/2018,2018,6,26,2017,94.45
6/25/2018,2018,6,25,2017,94.70
6/22/2018,2018,6,22,2017,93.60
6/21/2018,2018,6,21,2017,93.40
6/20/2018,2018,6,20,2017,93.00
6/19/2018,2018,6,19,2017,96.95
6/18/2018,2018,6,18,2017,98.85
6/15/2018,2018,6,15,2017,101.45
6/14/2018,2018,6,14,2017,101.45
6/13/2018,2018,6,13,2017,101.70
6/12/2018,2018,6,12,2017,100.65
6/11/2018,2018,6,11,2017,101.35
6/8/2018,2018,6,8,2017,101.35
6/7/2018,2018,6,7,2017,99.00
6/6/2018,2018,6,6,2017,97.50
6/5/2018,2018,6,5,2017,99.60
6/4/2018,2018,6,4,2017,100.75
6/1/2018,2018,6,1,2017,100.70
5/31/2018,2018,5,31,2017,99.95
5/30/2018,2018,5,30,2017,100.70
5/29/2018,2018,5,29,2017,96.70
5/25/2018,2018,5,25,2017,94.95
5/24/2018,2018,5,24,2017,94.45
5/23/2018,2018,5,23,2017,94.90
5/22/2018,2018,5,22,2017,95.90
5/21/2018,2018,5,21,2017,94.45
5/18/2018,2018,5,18,2017,93.25
5/17/2018,2018,5,17,2017,92.50
5/16/2018,2018,5,16,2017,92.05
5/15/2018,2018,5,15,2017,92.10
5/14/2018,2018,5,14,2017,93.10
